央视,#genre#
深圳卫视,http://223.12.185.142:8084/udp/239.1.1.39:8039
广西卫视,http://223.12.185.142:8084/udp/239.1.1.40:8040
北京卫视,http://223.12.185.142:8084/udp/239.1.1.41:8041
辽宁卫视,http://223.12.185.142:8084/udp/239.1.1.42:8042
贵州卫视,http://223.12.185.142:8084/udp/239.1.1.43:8043
安徽卫视,http://223.12.185.142:8084/udp/239.1.1.44:8044
天津卫视,http://223.12.185.142:8084/udp/239.1.1.46:8046
山东卫视,http://223.12.185.142:8084/udp/239.1.1.47:8047
河北卫视,http://223.12.185.142:8084/udp/239.1.1.48:8048
广东卫视,http://223.12.185.142:8084/udp/239.1.1.49:8049
江西卫视,http://223.12.185.142:8084/udp/239.1.1.52:8052
陕西卫视,http://223.12.185.142:8084/udp/239.1.1.50:8050
甘肃卫视,http://223.12.185.142:8084/udp/239.1.1.51:8051
青海卫视,http://223.12.185.142:8084/udp/239.1.1.53:8053
云南卫视,http://223.12.185.142:8084/udp/239.1.1.54:8054
海南卫视,http://223.12.185.142:8084/udp/239.1.1.55:8055
宁夏卫视,http://223.12.185.142:8084/udp/239.1.1.56:8056
西藏卫视,http://223.12.185.142:8084/udp/239.1.1.57:8057
兵团卫视,http://223.12.185.142:8084/udp/239.1.1.58:8058
新疆卫视,http://223.12.185.142:8084/udp/239.1.1.59:8059
内蒙古卫视,http://223.12.185.142:8084/udp/239.1.1.60:8060
大湾区卫视,http://223.12.185.142:8084/udp/239.1.1.69:8069
三沙卫视,http://223.12.185.142:8084/udp/239.1.1.70:8070
厦门卫视,http://223.12.185.142:8084/udp/239.1.1.71:8071
山东教育卫视,http://223.12.185.142:8084/udp/239.1.1.74:8074
山西卫视,http://223.12.185.142:8084/udp/239.1.1.1:8001
黄河卫视,http://223.12.185.142:8084/udp/239.1.1.2:8002

//222.241.154.37:9901
湖南卫视,http://222.241.154.37:9901/tsfile/live/23019_1.m3u8
浙江卫视,http://222.241.154.37:9901/tsfile/live/23028_1.m3u8
